officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Dilawarpur S.O,504306,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,08734-222826,NA,Adilabad H.O,78.33082145,19.1631938,19.1631938,78.33082145
Dimda B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Dimmadurthy B.O,504310,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Mamda S.O,Adilabad H.O,78.5218268,19.07566135,19.07566135,78.5218268
Doderna B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,77.98201276296297,19.125386092592596,19.125386092592596,77.98201276296297
Donabanda S.O,504207,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,08736-232028,NA,Mancherial H.O,79.32680265,18.85464125,18.85464125,79.32680265
Dowdepally B.O,504215,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Luxettipet S.O,Mancherial H.O,79.20705808333334,18.905140125,18.905140125,79.20705808333334
Dugnepally B.O,504201,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,NA,Chinnoor S.O,Mancherial H.O,79.79177986666666,18.851217066666667,18.851217066666667,79.79177986666666
Dwaraka B.O,504206,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Dandepalli S.O,Mancherial H.O,79.15364455714285,18.977010914285714,18.977010914285714,79.15364455714285
Dwarakapur B.O,504272,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Tandur (A) S.O,Mancherial H.O,79.4527115,19.14865385,19.14865385,79.4527115
Easgaon - V B.O,504296,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Kagaznagar,Adilabad,TELANGANA,NA,Sirpur Khagaznagar S.O,Mancherial H.O,79.48594024285714,19.34905569047619,19.34905569047619,79.48594024285714
Easgaon Camp B.O,504296,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur Khagaznagar S.O,Mancherial H.O,79.48594024285714,19.34905569047619,19.34905569047619,79.48594024285714
Echoda S.O,504307,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,08751-251322,NA,Adilabad H.O,78.47671847999999,19.40803286,19.40803286,78.47671847999999
Elegaon B.O,504102,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Mudhole S.O,Adilabad H.O,77.88849187142857,19.00116637142857,19.00116637142857,77.88849187142857
Elvi B.O,504102,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Mudhole S.O,Adilabad H.O,77.88849187142857,19.00116637142857,19.00116637142857,77.88849187142857
Gadapur B.O,504209,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Mancherial Cement Works S.O,Mancherial H.O,79.43413376666666,18.875827233333336,18.875827233333336,79.43413376666666
Gadchanda B.O,504104,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Narsapur S.O (Adilabad),Adilabad H.O,78.23254716666666,19.097964766666667,19.097964766666667,78.23254716666666
Gadiguda B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Gandhi Chowk S.O (Adilabad),504001,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,08732-222835,NA,Adilabad H.O,-73.7118033,3.5492338,3.5492338,-73.7118033
Gangapur B.O,504292,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rebbena S.O,Mancherial H.O,79.471835925,19.23675365,19.23675365,79.471835925
Ghanpur B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,78.32981556666667,19.387024383333333,19.387024383333333,78.32981556666667
Ghanpur B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Ghotkuri B.O,504309,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Gumma S.O (Adilabad),Adilabad H.O,78.76683665833333,19.684897525,19.684897525,78.76683665833333
Ginnedhari B.O,504297,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Tiryani S.O,Mancherial H.O,17.380381,48.5868089,48.5868089,17.380381
Ginnera B.O,504346,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Indervelli S.O,Adilabad H.O,78.67615654375,19.49211896875,19.49211896875,78.67615654375
Girjam B.O,504307,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Echoda S.O,Adilabad H.O,78.47671847999999,19.40803286,19.40803286,78.47671847999999
Girnoor B.O,504307,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Echoda S.O,Adilabad H.O,78.47671847999999,19.40803286,19.40803286,78.47671847999999
Girvelli B.O,504219,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Nennel S.O,Mancherial H.O,-73.9244094,40.7397456,40.7397456,-73.9244094
Gokonda B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,78.32981556666667,19.387024383333333,19.387024383333333,78.32981556666667
Gollakota B.O,504207,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Donabanda S.O,Mancherial H.O,79.32680265,18.85464125,18.85464125,79.32680265
Golleti B.O,504292,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rebbena S.O,Mancherial H.O,79.471835925,19.23675365,19.23675365,79.471835925
Gonedhanora B.O,504312,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Tamsi,Adilabad,TELANGANA,NA,Tamsi S.O,Adilabad H.O,78.40256918125,19.650010175,19.650010175,78.40256918125
Gopalpet B.O,504110,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Chincholi (B) S.O,Adilabad H.O,-73.9029519,40.7067976,40.7067976,-73.9029519
Gourapur B.O,504346,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Indervelli S.O,Adilabad H.O,78.67615654375,19.49211896875,19.49211896875,78.67615654375
Gowliguda B.O,504323,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Neradigonda,Adilabad,TELANGANA,NA,Neradigonda S.O,Adilabad H.O,78.400221375,19.306671375,19.306671375,78.400221375
Goyagaon B.O,504293,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Asifabad S.O,Mancherial H.O,79.26363282727273,19.37277413636364,19.37277413636364,79.26363282727273
Grain Market S.O (Adilabad),504208,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mancherial,Adilabad,TELANGANA,08736-255546,NA,Mancherial H.O,79.42988734285714,18.860359035064935,18.860359035064935,79.42988734285714
Guda B.O,504309,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Gumma S.O (Adilabad),Adilabad H.O,78.76683665833333,19.684897525,19.684897525,78.76683665833333
Gudamamda B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Gudem B.O,504215,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Luxettipet S.O,Mancherial H.O,79.20705808333334,18.905140125,18.905140125,79.20705808333334
Gudem B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Gudihatnoor S.O,504308,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,08751-253222,NA,Adilabad H.O,78.51744965,19.52180296,19.52180296,78.51744965
Gudipet B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,79.62007575,19.20836965,19.20836965,79.62007575
Gudlabori B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Gulmadugu B.O,504109,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Kuntala S.O,Adilabad H.O,78.10702962,19.16480516,19.16480516,78.10702962
Gumma S.O (Adilabad),504309,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,NA,Adilabad H.O,78.76683665833333,19.684897525,19.684897525,78.76683665833333
Gundaipet B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Gundampalli B.O,504306,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Dilawarpur S.O,Adilabad H.O,78.33082145,19.1631938,19.1631938,78.33082145
Gundi B.O,504293,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Asifabad S.O,Mancherial H.O,79.26363282727273,19.37277413636364,19.37277413636364,79.26363282727273
Gunjala B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Gurjal B.O,504251,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Bellampalli S.O,Mancherial H.O,79.48886499,19.06762126,19.06762126,79.48886499
Gurjamannur B.O,504308,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Gudihatnoor S.O,Adilabad H.O,78.51744965,19.52180296,19.52180296,78.51744965
Gurudpet B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Harkapur B.O,504346,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Indervelli S.O,Adilabad H.O,78.67615654375,19.49211896875,19.49211896875,78.67615654375
Harnath Colony B.O,504296,B.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Kagaznagar,Adilabad,TELANGANA,NA,Sirpur Khagaznagar S.O,Mancherial H.O,79.48594024285714,19.34905569047619,19.34905569047619,79.48594024285714
Hasnapur B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Hathini B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,79.62007575,19.20836965,19.20836965,79.62007575
Hazipur B.O,504207,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Donabanda S.O,Mancherial H.O,79.32680265,18.85464125,18.85464125,79.32680265
Hudkuli B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Indanpally B.O,504205,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Jannaram S.O,Mancherial H.O,79.22219413809523,18.99003103809524,18.99003103809524,79.22219413809523
Indaram B.O,504216,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,NA,Jaipur S.O,Mancherial H.O,79.58850352,18.810424440000002,18.810424440000002,79.58850352
Indervelli S.O,504346,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,08731-277422,NA,Adilabad H.O,78.67615654375,19.49211896875,19.49211896875,78.67615654375
Indhani B.O,504295,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Wankidi S.O,Mancherial H.O,79.3019028,19.475459819999998,19.475459819999998,79.3019028
Indiranagar S.O (Adilabad),504106,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,08734-242113,NA,Adilabad H.O,78.3506597511628,19.09591996511628,19.09591996511628,78.3506597511628
Industrial Area S.O (Adilabad),504296,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Kagaznagar,Adilabad,TELANGANA,NA,NA,Mancherial H.O,79.48594024285714,19.34905569047619,19.34905569047619,79.48594024285714
Itikyal B.O,504215,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Luxettipet S.O,Mancherial H.O,79.20705808333334,18.905140125,18.905140125,79.20705808333334
Ityal B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,79.62007575,19.20836965,19.20836965,79.62007575
Jainad B.O,504309,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Gumma S.O (Adilabad),Adilabad H.O,78.76683665833333,19.684897525,19.684897525,78.76683665833333
Jainoor S.O,504313,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,08731-276622,NA,Adilabad H.O,78.94191445,19.362848416666665,19.362848416666665,78.94191445
Jaipur S.O,504216,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,08737-243230,NA,Mancherial H.O,79.58850352,18.810424440000002,18.810424440000002,79.58850352
Jajjarvelli B.O,504251,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Bellampalli S.O,Mancherial H.O,79.48886499,19.06762126,19.06762126,79.48886499
Jam B.O,504110,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Chincholi (B) S.O,Adilabad H.O,-73.9029519,40.7067976,40.7067976,-73.9029519
Jamni B.O,504313,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Jainoor S.O,Adilabad H.O,78.94191445,19.362848416666665,19.362848416666665,78.94191445
Janakapur B.O,504251,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Bellampalli S.O,Mancherial H.O,79.48886499,19.06762126,19.06762126,79.48886499
Jandavenkatapur B.O,504207,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Donabanda S.O,Mancherial H.O,79.32680265,18.85464125,18.85464125,79.32680265
Jangaon B.O,504214,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,NA,Kotapalli S.O,Mancherial H.O,79.84260828333333,19.042091466666665,19.042091466666665,79.84260828333333
Jannaram S.O,504205,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,08739-246230,NA,Mancherial H.O,79.22219413809523,18.99003103809524,18.99003103809524,79.22219413809523
Jatharla B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,78.32981556666667,19.387024383333333,19.387024383333333,78.32981556666667
Jawla B.O,504102,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Mudhole S.O,Adilabad H.O,77.88849187142857,19.00116637142857,19.00116637142857,77.88849187142857
Jhary B.O,504312,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Tamsi S.O,Adilabad H.O,78.40256918125,19.650010175,19.650010175,78.40256918125
Jilleda B.O,504219,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Nennel S.O,Mancherial H.O,-73.9244094,40.7397456,40.7397456,-73.9244094
Kadthal B.O,504105,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Soan S.O,Adilabad H.O,78.3740479,19.02748365,19.02748365,78.3740479
Kalamadugu B.O,504205,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Jannaram S.O,Mancherial H.O,79.22219413809523,18.99003103809524,18.99003103809524,79.22219413809523
Kallur B.O,504109,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Kuntala S.O,Adilabad H.O,78.10702962,19.16480516,19.16480516,78.10702962
Kalwa B.O,504306,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Dilawarpur S.O,Adilabad H.O,78.33082145,19.1631938,19.1631938,78.33082145
Kalwada B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,79.62007575,19.20836965,19.20836965,79.62007575
Kalyani Khani S.O,504231,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,08736-220530,NA,Mancherial H.O,79.38032780909091,19.056964609090908,19.056964609090908,79.38032780909091
Kamalkot B.O,504310,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Mamda S.O,Adilabad H.O,78.5218268,19.07566135,19.07566135,78.5218268
Kamole B.O,504102,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Mudhole S.O,Adilabad H.O,77.88849187142857,19.00116637142857,19.00116637142857,77.88849187142857
Kampamediguda B.O,504002,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,78.51589015,19.616035275,19.616035275,78.51589015
Kanchanpalli B.O,504313,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Jainoor S.O,Adilabad H.O,78.94191445,19.362848416666665,19.362848416666665,78.94191445
Kanchevelli B.O,504219,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Nennel S.O,Mancherial H.O,-73.9244094,40.7397456,40.7397456,-73.9244094
Kankapur B.O,504101,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Basar S.O (Adilabad),Adilabad H.O,77.98336876,18.940536859999998,18.940536859999998,77.98336876
Kannepalli B.O,504297,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Tiryani S.O,Mancherial H.O,17.380381,48.5868089,48.5868089,17.380381
Kannepalli B.O,504219,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Nennel S.O,Mancherial H.O,-73.9244094,40.7397456,40.7397456,-73.9244094
Kannergaon B.O,504293,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Asifabad S.O,Mancherial H.O,79.26363282727273,19.37277413636364,19.37277413636364,79.26363282727273
Kapparla B.O,504312,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Tamsi S.O,Adilabad H.O,78.40256918125,19.650010175,19.650010175,78.40256918125
Karanji B.O,504312,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Tamsi S.O,Adilabad H.O,78.40256918125,19.650010175,19.650010175,78.40256918125
Karathwada B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,78.32981556666667,19.387024383333333,19.387024383333333,78.32981556666667
Karjavelli B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,79.71366717272727,19.44049310909091,19.44049310909091,79.71366717272727
Karjibheempur B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,79.62007575,19.20836965,19.20836965,79.62007575
Karnamamidi B.O,504207,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Donabanda S.O,Mancherial H.O,79.32680265,18.85464125,18.85464125,79.32680265
Kasba S.O (Adilabad),504106,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,08734-242107,NA,Adilabad H.O,78.3506597511628,19.09591996511628,19.09591996511628,78.3506597511628
Kasipet B.O,504231,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Kalyani Khani S.O,Mancherial H.O,79.38032780909091,19.056964609090908,19.056964609090908,79.38032780909091
Kerameri B.O,504293,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Asifabad S.O,Mancherial H.O,79.26363282727273,19.37277413636364,19.37277413636364,79.26363282727273
Keslapur B.O,504346,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Indervelli S.O,Adilabad H.O,78.67615654375,19.49211896875,19.49211896875,78.67615654375
Khairdatwa B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,78.80627756206896,19.447984824137933,19.447984824137933,78.80627756206896
Khairgaon B.O,504292,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rebbena S.O,Mancherial H.O,79.471835925,19.23675365,19.23675365,79.471835925
Khamana B.O,504295,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Wankidi S.O,Mancherial H.O,79.3019028,19.475459819999998,19.475459819999998,79.3019028
Khanapur S.O (Adilabad),504203,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Khanapur,Adilabad,TELANGANA,08730-273522,NA,Adilabad H.O,78.6508586368421,19.063405542105265,19.063405542105265,78.6508586368421
Khirdi B.O,504295,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Wankidi S.O,Mancherial H.O,79.3019028,19.475459819999998,19.475459819999998,79.3019028
Khodad B.O,504002,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,78.51589015,19.616035275,19.616035275,78.51589015
Khogdur B.O,504309,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Gumma S.O (Adilabad),Adilabad H.O,78.76683665833333,19.684897525,19.684897525,78.76683665833333
Kirgul B.O,504101,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Basar S.O (Adilabad),Adilabad H.O,77.98336876,18.940536859999998,18.940536859999998,77.98336876
Kistampet B.O,504204,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,NA,Bheemaram S.O,Mancherial H.O,79.64917477962962,18.95378627037037,18.95378627037037,79.64917477962962
Kistapur B.O,504216,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennur,Adilabad,TELANGANA,NA,Jaipur S.O,Mancherial H.O,79.58850352,18.810424440000002,18.810424440000002,79.58850352
Kistapur B.O,504205,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Jannaram S.O,Mancherial H.O,79.22219413809523,18.99003103809524,18.99003103809524,79.22219413809523
Kokasmannur B.O,504307,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Echoda S.O,Adilabad H.O,78.47671847999999,19.40803286,19.40803286,78.47671847999999
